ID	Accession	Assay Type	Assay Nickname	Target label	Target gene	Biosample summary	Biosample	Description	Lab	Project	Status	Biological replicate	Technical replicate	Linked Antibody	Species	Life stage	Age	Age Units	Treatment	Term ID	Concentration	Concentration units	Duration	Duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR771DAX/	ENCSR771DAX	DNase-seq	DNase-seq			globus pallidus male adult (78 years) and male adult (84 years)	globus pallidus	DNase-seq on 84 year old adult male human globus pallidal tissue	John Stamatoyannopoulos, UW	ENCODE	released	1,2	2,1		Homo sapiens	adult	84,78	year										/replicates/50061e2a-e7cd-420e-a960-9f2e61937e8d/,/replicates/eeceb3e3-4608-4f70-9e39-9346a581f642/,/replicates/4811dd71-f7de-4950-95c3-bd3fc488e8b9/,/replicates/fbf7d4aa-5e00-4d7c-a668-5d63fe45ff75/
/experiments/ENCSR782XFY/	ENCSR782XFY	DNase-seq	DNase-seq			eye fetal (56 days) and male fetal (76 days)	eye	DNase-seq on 76 day old fetal male human eye tissue	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	fetal	76,56	day										/replicates/d903f69b-ac67-4031-8ab3-d97189f03e50/,/replicates/3103b84c-b911-4ebb-b91f-9c981df151b2/,/replicates/6ea1cf27-dddc-49e5-8d4e-777a9d589528/
/experiments/ENCSR372SMH/	ENCSR372SMH	DNase-seq	DNase-seq			DBA/2 MEL cell line treated with zinc dichloride	MEL cell line		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,3		Mus musculus	unknown	unknown		zinc dichloride	CHEBI:49976			24.0	hour				/replicates/8405257e-5d55-4919-b57b-42efa6a16f62/,/replicates/0430f8eb-f223-49e3-9a04-a7a0ffaf2d16/,/replicates/8c6a796b-2ad6-40c7-a996-e5263f8200e7/
/experiments/ENCSR429RHR/	ENCSR429RHR	DNase-seq	DNase-seq			RKO	RKO		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/ad470afc-97af-4bf5-94c9-40547f028b35/,/replicates/5f4217c1-6981-4877-83e5-9b90b02e7952/
/experiments/ENCSR000ELX/	ENCSR000ELX	DNase-seq	DNase-seq			fibroblast of upper leg skin male fetal (12 weeks)	fibroblast of upper leg skin	DNase-seq on human AG04449	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	fetal	12	week										/replicates/4d23af18-c48e-4716-afa8-032825b8a77c/,/replicates/bc8e2913-7702-4a50-be0e-46d607b86687/
/experiments/ENCSR000ENM/	ENCSR000ENM	DNase-seq	DNase-seq			HCT116	HCT116	DNase-seq on human HCT-116	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	adult	unknown											/replicates/358fb185-dba3-4a59-b257-c88eede2f159/,/replicates/03cc03ae-3250-4737-a394-31bbc791bf79/
/experiments/ENCSR458LIB/	ENCSR458LIB	DNase-seq	DNase-seq			MM.1S	MM.1S		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	42	year										/replicates/dfd17872-98b6-4d7b-8396-0bd0093568eb/,/replicates/e0cc9bf7-7681-4f1e-8bdd-336e79b819eb/
/experiments/ENCSR000EOJ/	ENCSR000EOJ	DNase-seq	DNase-seq			fibroblast of lung	fibroblast of lung	DNase-seq and DGF on human HPF	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/b5fdef28-bde3-4ab5-9f7d-c0b80dd26815/,/replicates/dbe0f2e8-ef73-4e0d-a7d8-da1bafaf0201/
/experiments/ENCSR732IZK/	ENCSR732IZK	DNase-seq	DNase-seq			C57BL/6 MN1	MN1		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	unknown	unknown											/replicates/38151cc3-c6d8-4330-b5ea-f08f445c5763/,/replicates/923f7a6b-63b2-4759-bc44-8eb53c7ab9d8/
/experiments/ENCSR000ENQ/	ENCSR000ENQ	DNase-seq	DNase-seq			foreskin fibroblast male postnatal	foreskin fibroblast	DNase-seq and DGF on human HFF	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	postnatal	unknown											/replicates/b5983d82-26c2-4e3e-9fcc-01a4675b596c/,/replicates/eae217e8-91a1-405d-af0d-23090863975e/
/experiments/ENCSR910OQF/	ENCSR910OQF	DNase-seq	DNase-seq			spinal cord female fetal (59 days) and male fetal (72 days)	spinal cord	DNase-seq on 59 day fetal female human spinal cord	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	fetal	59,72	day										/replicates/7e111ce0-0de3-419c-97a8-22249b0e2ede/,/replicates/70b8f279-13a3-456e-ae16-553acf50ced4/
/experiments/ENCSR814KRX/	ENCSR814KRX	DNase-seq	DNase-seq			HT-29	HT-29	DNase-seq on immortalized cell line HT-29, epithelial cells from a 44 year old female adult human colon with a colorectal adenocarcinoma.	John Stamatoyannopoulos, UW	ENCODE	released	1,2,4,3	1		Homo sapiens	adult	44	year										/replicates/8c1e87f4-74fa-4406-accf-66e396ef8771/,/replicates/aa66bd0c-cd73-45fd-9375-2c4b31bd1a17/,/replicates/b9f59dc4-2587-467f-be0c-aa6412dbb8de/,/replicates/361eb83c-b9c6-4e3c-bc6f-fe1833646972/
/experiments/ENCSR947VPG/	ENCSR947VPG	DNase-seq	DNase-seq			right lung male fetal (87 days)	right lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	87	day										/replicates/790976aa-d5d5-4b0c-8d44-d14920c19e26/
/experiments/ENCSR649PJN/	ENCSR649PJN	DNase-seq	DNase-seq			muscle of arm male fetal (97 days)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	97	day										/replicates/50e46778-4b6c-4a01-b663-886854131b0c/
/experiments/ENCSR305UJX/	ENCSR305UJX	DNase-seq	DNase-seq			heart male child (3 years)	heart		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	child	3	year										/replicates/53005663-b6a2-4ed6-9741-0a6931720a59/
/experiments/ENCSR371KRY/	ENCSR371KRY	DNase-seq	DNase-seq			skin fibroblast male fetal (97 days)	skin fibroblast		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	97	day										/replicates/fc952039-20d2-4c17-9950-5989b82cce35/
/experiments/ENCSR698CUE/	ENCSR698CUE	DNase-seq	DNase-seq			muscle of back male fetal (96 days)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	1	7		Homo sapiens	fetal	96	day										/replicates/30c63659-dad9-4c9d-9de0-e6d8551dd48b/
/experiments/ENCSR541AVF/	ENCSR541AVF	DNase-seq	DNase-seq			left lung female fetal (117 days)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	117	day										/replicates/024f2584-04bf-4895-98c5-4a95460f2306/
/experiments/ENCSR422PVL/	ENCSR422PVL	DNase-seq	DNase-seq			left kidney female fetal (147 days)	left kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	147	day										/replicates/3b586694-658a-4e6e-8cc7-8c1eee840392/
/experiments/ENCSR440QMR/	ENCSR440QMR	DNase-seq	DNase-seq			iPS DF 19.7 male newborn	iPS DF 19.7		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	newborn	unknown											/replicates/040812f2-c037-4e47-bdf7-5ce04aa273ef/
/experiments/ENCSR511GQA/	ENCSR511GQA	DNase-seq	DNase-seq			stomach female fetal (108 days)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	108	day										/replicates/def3877f-bd43-4387-8a8d-3871747969fd/
/experiments/ENCSR141VGA/	ENCSR141VGA	DNase-seq	DNase-seq			lung female fetal (85 days)	lung		John Stamatoyannopoulos, UW	Roadmap	released	1	1,2		Homo sapiens	fetal	85	day										/replicates/7233a325-293c-4b51-9d8f-f0d4445dc7ef/,/replicates/ff5ba62b-82a1-446d-b2c2-42a7e8c6fb41/
/experiments/ENCSR753QKD/	ENCSR753QKD	DNase-seq	DNase-seq			muscle of arm female fetal (98 days)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	98	day										/replicates/2b134537-c780-4342-8e94-d1fac7481706/
/experiments/ENCSR949JYS/	ENCSR949JYS	DNase-seq	DNase-seq			muscle of arm male fetal (105 days)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/193048ae-7aa4-4615-a0b6-a76c19b3c83b/
/experiments/ENCSR527PAX/	ENCSR527PAX	DNase-seq	DNase-seq			kidney female fetal (113 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	113	day										/replicates/aba36292-583f-472c-8b4f-5c436559fdd5/
/experiments/ENCSR627UDJ/	ENCSR627UDJ	DNase-seq	DNase-seq			T-cell male adult (36 years)	T-cell		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	36	year										/replicates/b8da3c23-10f7-4955-9ffb-35c6e90d09c4/
/experiments/ENCSR979BPU/	ENCSR979BPU	DNase-seq	DNase-seq			kidney female fetal (82 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	82	day										/replicates/7a7583fc-8628-480b-9348-61d7eb6ac9ad/
/experiments/ENCSR080PZL/	ENCSR080PZL	DNase-seq	DNase-seq			adrenal gland male fetal (101 day)	adrenal gland		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	101	day										/replicates/f4674a48-52ca-4d61-a036-e477364e0cc7/
/experiments/ENCSR517NHP/	ENCSR517NHP	DNase-seq	DNase-seq			muscle of arm female fetal (105 days)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/336cd30c-8446-46f2-8e3a-3311daa819b9/
/experiments/ENCSR884MCZ/	ENCSR884MCZ	DNase-seq	DNase-seq			right kidney female fetal (98 days)	right kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	98	day										/replicates/5f177471-695d-4ad0-8df6-28cda9c9e77c/
/experiments/ENCSR000EPX/	ENCSR000EPX	DNase-seq	DNase-seq			bronchial epithelial cell	bronchial epithelial cell	DNase-seq on human SAEC	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/0ba2bcc1-b2ac-4cc9-8659-0a2794203f65/,/replicates/fa59e1bc-fa76-4da7-b4af-803e9135e265/
/experiments/ENCSR582IPV/	ENCSR582IPV	DNase-seq	DNase-seq			lung fetal (80 days) and male fetal (76 days)	lung		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	fetal	80,76	day										/replicates/e52c8238-069d-47b6-8ce9-900fb9cd5fbb/,/replicates/899a410c-2fdb-4d32-a3c3-7086ce4742ea/,/replicates/ca96ab1b-c4e1-415f-baca-82b9ee6375d2/
/experiments/ENCSR804RSI/	ENCSR804RSI	DNase-seq	DNase-seq			heart fetal (80 days)	heart		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	fetal	80	day										/replicates/7f090de5-40db-49e8-a6fe-6c6ce848239c/
/experiments/ENCSR584LUZ/	ENCSR584LUZ	DNase-seq	DNase-seq			Ammon's horn male adult (84 years)	Ammon's horn		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	84	year										/replicates/723b232b-146f-4493-b244-67b949ac7587/
/experiments/ENCSR257BGZ/	ENCSR257BGZ	DNase-seq	DNase-seq			ACHN	ACHN	DNase-seq on cell line ACHN (epithelial cell from 22 year old male human kidney, renal cell adenocarcinoma)	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	adult	22	year										/replicates/2e303e04-fed0-4f49-9457-32648d2516eb/,/replicates/5a0721d1-588b-4737-a767-672886733854/,/replicates/1bc64d2e-38d2-4f67-84b4-b7af0c4a3369/
/experiments/ENCSR019JDO/	ENCSR019JDO	DNase-seq	DNase-seq			Karpas-422	Karpas-422		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	72	year										/replicates/039f0884-4d78-4c58-b6da-b0b09cfcd6b4/,/replicates/25849f09-5af1-4e1c-a9a2-29108f916f1e/
/experiments/ENCSR959HKR/	ENCSR959HKR	DNase-seq	DNase-seq			C57BL/6 embryonic facial prominence embryo (14.5 days)	embryonic facial prominence	DNase-seq on 14.5 day mixed embryonic mouse craniofacial tissue	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	embryonic	14.5	day										/replicates/71bd81cd-41fa-43c7-bc70-10352d801419/,/replicates/a3d9a0a6-1057-4146-aedf-c12bae57c131/
/experiments/ENCSR664PKM/	ENCSR664PKM	DNase-seq	DNase-seq			heart female fetal (76 days) and fetal (59 days)	heart		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	fetal	59,76	day										/replicates/915dad08-55b0-4c1e-978f-63dbe82a6399/,/replicates/b83bed42-463f-4203-8c62-1ae0188deda5/
/experiments/ENCSR742DUR/	ENCSR742DUR	DNase-seq	DNase-seq			C57BL/6 lung embryo (14.5 days)	lung	DNase-seq on 14.5 day mixed embryonic mouse lung	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Mus musculus	embryonic	14.5	day										/replicates/4a56f08c-39b8-4c5a-a0b8-7c82db26c61e/
/experiments/ENCSR705CNJ/	ENCSR705CNJ	DNase-seq	DNase-seq			heart male fetal (72 days) and male fetal (76 days)	heart		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	fetal	72,76	day										/replicates/7bd8244c-5ac5-4f59-8850-2a478a6f0697/,/replicates/495cf3c6-5ec8-42e9-8c36-474cf7c08d51/
/experiments/ENCSR000EQF/	ENCSR000EQF	DNase-seq	DNase-seq			T-helper 17 cell	T-helper 17 cell	UW human Th17 DNase-seq and DGF	John Stamatoyannopoulos, UW	ENCODE	released	1	1,3		Homo sapiens	unknown	unknown											/replicates/0f011925-e28f-4936-879d-121dfeb8a305/,/replicates/2f4abf30-13ff-43c8-8261-4c5d8910ab44/
/experiments/ENCSR504WYA/	ENCSR504WYA	DNase-seq	DNase-seq			transverse colon female adult (53 years)	transverse colon		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	53	year										/replicates/258ad2b1-979b-496c-b570-78182ca9bdd4/
/experiments/ENCSR000FJL/	ENCSR000FJL	DNase-seq	DNase-seq			SK-N-DZ treated with dimethyl sulfoxide	SK-N-DZ		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	child	2	year	dimethyl sulfoxide	CHEBI:28262			72	hour				/replicates/0d43a4f2-3335-4cbe-ac5b-7ffa0ac17feb/,/replicates/2da12f16-f957-4263-b05a-8ffa900e2d4c/,/replicates/d73b758e-30d5-4f19-a2d7-5d10bd3f4cc4/
/experiments/ENCSR000EMH/	ENCSR000EMH	DNase-seq	DNase-seq			stromal cell of bone marrow male	stromal cell of bone marrow	DNase-seq on human bone marrow MSC	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/bb2a0e17-011f-4c25-bba4-8de78894f4e0/,/replicates/cb791e7a-c405-48b7-8a75-87042781e95e/
/experiments/ENCSR434OBM/	ENCSR434OBM	DNase-seq	DNase-seq			foreskin melanocyte male newborn	foreskin melanocyte		John Stamatoyannopoulos, UW	Roadmap	released	1	2,1		Homo sapiens	newborn	unknown											/replicates/a125d325-3e70-4432-9393-fb82e0f0e823/,/replicates/054ef9a8-ffd9-44dd-9420-55b7528efed6/
/experiments/ENCSR962EAP/	ENCSR962EAP	DNase-seq	DNase-seq			thymus male fetal (104 days)	thymus		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	104	day										/replicates/6f6f6826-7a0a-4ab4-8f76-afebade6d74c/
/experiments/ENCSR622TWS/	ENCSR622TWS	DNase-seq	DNase-seq			fibroblast of skin of abdomen male fetal (97 days)	fibroblast of skin of abdomen		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	97	day										/replicates/a411dc23-a39f-47c8-aebb-2f42304d85e5/
/experiments/ENCSR414IHC/	ENCSR414IHC	DNase-seq	DNase-seq			T-cell male adult (21 year)	T-cell		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	21	year										/replicates/32181728-548c-4be1-9541-9bd9d594d44a/
/experiments/ENCSR524DWS/	ENCSR524DWS	DNase-seq	DNase-seq			renal cortex interstitium female fetal (120 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	120	day										/replicates/81e2a396-211b-4111-916c-d8a5585a0fc1/
/experiments/ENCSR000CNZ/	ENCSR000CNZ	DNase-seq	DNase-seq			C57BL/6 naive thymus-derived CD4-positive, alpha-beta T cell male adult (8 weeks)	naive thymus-derived CD4-positive, alpha-beta T cell	DNase-seq and DGF on 8 week mouse T-Naive	John Stamatoyannopoulos, UW	ENCODE	released	4,2,3,1	1,2		Mus musculus	adult	8	week										/replicates/e433b421-9cba-45d7-9e9e-14fa701c72e5/,/replicates/dc006af2-7b85-4a8b-be61-99ebd7c10478/,/replicates/e9d39170-7f65-493b-9096-082a0d667c58/,/replicates/0e1ae80b-541e-4d5b-93b2-9ff35d02e486/,/replicates/94281643-d8db-4423-b3f5-b5d82c79d14b/
/experiments/ENCSR512CWR/	ENCSR512CWR	DNase-seq	DNase-seq			umbilical cord male fetal (76 days)	umbilical cord	DNase-seq on 76 day old male human fetal umbilical cord tissue	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	fetal	76	day										/replicates/2e5d61bb-2297-4d48-bcfb-07c6d65b117c/
/experiments/ENCSR000EPT/	ENCSR000EPT	DNase-seq	DNase-seq			Panc1	Panc1	DNase-seq on human PANC-1	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	56	year										/replicates/2267fc98-f3c3-4122-8ed3-2e102b098a81/,/replicates/07a82fb5-a749-4cad-adc7-840087bfc725/
/experiments/ENCSR000EMA/	ENCSR000EMA	DNase-seq	DNase-seq			fibroblast of gingiva female adult (24 years)	fibroblast of gingiva	DNase-seq on human AG09319	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	24	year										/replicates/923fb57c-add8-45fc-a1b6-4ff0f17537dd/,/replicates/5515f004-cce5-4b83-adcc-1f8c35b526b3/
/experiments/ENCSR000EOR/	ENCSR000EOR	DNase-seq	DNase-seq			fibroblast of villous mesenchyme	fibroblast of villous mesenchyme	DNase-seq and DGF on human HVMF	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/c0c647cc-2341-4b8c-b8fb-db59b8f6b8fe/,/replicates/c258e568-7baf-4f9b-b20a-e6938150df6a/
/experiments/ENCSR000EMR/	ENCSR000EMR	DNase-seq	DNase-seq			GM12864	GM12864	DNase-seq on human GM12864	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	unknown	unknown											/replicates/dd68a37c-0f01-47e2-91e6-efa7522e096c/
/experiments/ENCSR848XIY/	ENCSR848XIY	DNase-seq	DNase-seq			adrenal gland male adult (54 years)	adrenal gland		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	54	year										/replicates/62daffcd-60fb-401e-beea-a0497bc59c35/
/experiments/ENCSR000ENT/	ENCSR000ENT	DNase-seq	DNase-seq			iris pigment epithelial cell	iris pigment epithelial cell	DNase-seq and DGF on human HIPEpiC	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/719e8ed9-e8ca-4986-85d4-7fa9926562b1/,/replicates/8c58bf0a-b4ce-4ad6-8b51-ccdbc367f9d3/
/experiments/ENCSR000EMO/	ENCSR000EMO	DNase-seq	DNase-seq			skin fibroblast female adult (31 year)	skin fibroblast	UW human GM04503 DNase-seq	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	adult	31	year										/replicates/7b77a3dd-3d5d-4d6d-82cf-2efd1882c35b/,/replicates/91df4e1d-ed06-48db-96c2-b5e54fece27d/
/experiments/ENCSR000EQG/	ENCSR000EQG	DNase-seq	DNase-seq			T-helper 2 cell	T-helper 2 cell	DNase-seq and DGF on human Th2	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1,3		Homo sapiens	unknown	unknown											/replicates/380dc621-8574-498e-a133-9fc162464007/,/replicates/369cb03a-a428-47e7-ba56-88945afda41c/,/replicates/0fb0a6e9-07c7-4698-b3b0-dba45be48bb7/
/experiments/ENCSR000EQK/	ENCSR000EQK	DNase-seq	DNase-seq			regulatory T cell male adult (28 years)	regulatory T cell	DNase-seq on human Treg (Wb83319432)	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	28	year										/replicates/c194b572-c529-475c-bfe4-27ece578c01d/
/experiments/ENCSR303YII/	ENCSR303YII	DNase-seq	DNase-seq			muscle of arm male fetal (96 days)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	9		Homo sapiens	fetal	96	day										/replicates/bda6c765-6edc-4b2a-b1f4-50ddb27d0638/
/experiments/ENCSR437KLY/	ENCSR437KLY	DNase-seq	DNase-seq			kidney female fetal (85 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	85	day										/replicates/0ed73884-1d8f-4239-a62f-f7b4ab80ddb7/
/experiments/ENCSR859KGQ/	ENCSR859KGQ	DNase-seq	DNase-seq			right lung female fetal (107 days)	right lung		John Stamatoyannopoulos, UW	Roadmap	released	1	7		Homo sapiens	fetal	107	day										/replicates/5c028e94-de43-4162-83ee-7f6bc0401a62/
/experiments/ENCSR757EPJ/	ENCSR757EPJ	DNase-seq	DNase-seq			kidney male fetal (85 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	85	day										/replicates/d2d7afc8-fa54-4116-8f36-138fce6662be/
/experiments/ENCSR317SIH/	ENCSR317SIH	DNase-seq	DNase-seq			muscle of back male fetal (91 day)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	91	day										/replicates/3a799159-073c-44cd-a150-406750ec9d46/
/experiments/ENCSR803VCR/	ENCSR803VCR	DNase-seq	DNase-seq			left lung female fetal (91 day)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	91	day										/replicates/7f522541-c781-4b3a-b040-77368efdfc21/
/experiments/ENCSR786FWF/	ENCSR786FWF	DNase-seq	DNase-seq			muscle of back male fetal (127 days)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	127	day										/replicates/56cf4535-d2fd-425f-90aa-e181122e2aa1/
/experiments/ENCSR092OFK/	ENCSR092OFK	DNase-seq	DNase-seq			skin of body female fetal (82 days)	skin of body		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	82	day										/replicates/a3c55e27-77d1-4f48-b8d1-18a0028d0afd/
/experiments/ENCSR724CND/	ENCSR724CND	DNase-seq	DNase-seq			foreskin keratinocyte male newborn	foreskin keratinocyte		John Stamatoyannopoulos, UW	Roadmap	released	1,2	2		Homo sapiens	newborn	unknown											/replicates/70fbd2a8-2045-41e3-a9c9-7129077bc0e2/,/replicates/d7270d23-5471-4d81-9634-f36f8b62d183/
/experiments/ENCSR082XEU/	ENCSR082XEU	DNase-seq	DNase-seq			stomach female fetal (107 days)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	107	day										/replicates/dcdb0974-7805-4bf4-a742-c68e3ac2e689/
/experiments/ENCSR678PDD/	ENCSR678PDD	DNase-seq	DNase-seq			spinal cord female fetal (113 days)	spinal cord		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	113	day										/replicates/e94b43c6-a1c2-4fee-90c6-c748d23dad27/
/experiments/ENCSR364TKL/	ENCSR364TKL	DNase-seq	DNase-seq			renal pelvis male fetal (97 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	97	day										/replicates/6e004d54-f666-4be9-8817-b6695e7d9adc/
/experiments/ENCSR550UWM/	ENCSR550UWM	DNase-seq	DNase-seq			renal cortex interstitium male fetal (97 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	97	day										/replicates/3e427763-add9-40d8-82e4-143e0185374a/
